game_id1,matchup,location,w,final_margin,shot_number,period,game_clock,shot_clock,dribbles,touch_time,shot_dist,pts_type,shot_result,closest_defender,closest_defender_player_id,close_def_dist,fgm,pts,player_name,player_id
21400279,"DEC 05, 2014 - LAL @ BOS",A,L,-17,21,4,02:54:00,23.2,1,1.7,9.8,2,made,"Zeller, Tyler",203092,3.9,true,2,kobe bryant,977
21400264,"DEC 03, 2014 - LAL @ WAS",A,L,-16,1,1,10:21:00,6.0,1,1.0,18.1,2,made,"Beal, Bradley",203078,2.6,true,2,kobe bryant,977
21400264,"DEC 03, 2014 - LAL @ WAS",A,L,-16,2,1,09:55:00,11.0,1,4.9,12.1,2,made,"Beal, Bradley",203078,3.3,true,2,kobe bryant,977
21400264,"DEC 03, 2014 - LAL @ WAS",A,L,-16,3,1,09:29:00,13.0,0,1.1,19.8,2,missed,"Beal, Bradley",203078,2.1,false,0,kobe bryant,977
21400264,"DEC 03, 2014 - LAL @ WAS",A,L,-16,4,1,05:16:00,12.0,0,4.9,20.7,2,missed,"Beal, Bradley",203078,3.9,false,0,kobe bryant,977
21400264,"DEC 03, 2014 - LAL @ WAS",A,L,-16,5,1,04:57:00,20.5,0,1.0,1.0,2,missed,"Gortat, Marcin",101162,3.6,false,0,kobe bryant,977
21400264,"DEC 03, 2014 - LAL @ WAS",A,L,-16,6,1,04:09:00,18.9,2,4.7,14.9,2,made,"Beal, Bradley",203078,4.3,true,2,kobe bryant,977
21400264,"DEC 03, 2014 - LAL @ WAS",A,L,-16,7,1,03:09:00,9.5,1,3.1,14.0,2,missed,"Wall, John",202322,3.8,false,0,kobe bryant,977
21400264,"DEC 03, 2014 - LAL @ WAS",A,L,-16,8,1,02:11:00,6.1,4,11.5,9.8,2,made,"Beal, Bradley",203078,2.2,true,2,kobe bryant,977
21400264,"DEC 03, 2014 - LAL @ WAS",A,L,-16,9,1,01:45:00,9.2,10,10.1,24.3,3,made,"Butler, Rasual",2446,3.5,true,3,kobe bryant,977
21400264,"DEC 03, 2014 - LAL @ WAS",A,L,-16,10,1,01:18:00,15.3,8,7.2,26.3,3,made,"Butler, Rasual",2446,4.7,true,3,kobe bryant,977
21400264,"DEC 03, 2014 - LAL @ WAS",A,L,-16,11,1,00:51:00,15.1,8,7.0,25.4,3,missed,"Butler, Rasual",2446,2.8,false,0,kobe bryant,977
21400264,"DEC 03, 2014 - LAL @ WAS",A,L,-16,12,2,05:14:00,11.1,0,0.8,25.0,3,missed,"Beal, Bradley",203078,4.1,false,0,kobe bryant,977
21400264,"DEC 03, 2014 - LAL @ WAS",A,L,-16,13,2,02:41:00,10.0,2,2.9,15.7,2,made,"Beal, Bradley",203078,3.6,true,2,kobe bryant,977
21400264,"DEC 03, 2014 - LAL @ WAS",A,L,-16,14,2,01:58:00,13.4,11,8.9,15.4,2,made,"Beal, Bradley",203078,1.7,true,2,kobe bryant,977
21400264,"DEC 03, 2014 - LAL @ WAS",A,L,-16,15,2,01:27:00,5.0,3,4.7,15.8,2,missed,"Pierce, Paul",1718,2.4,false,0,kobe bryant,977
21400264,"DEC 03, 2014 - LAL @ WAS",A,L,-16,16,3,10:39:00,16.0,8,8.0,24.8,3,missed,"Pierce, Paul",1718,7.4,false,0,kobe bryant,977
21400264,"DEC 03, 2014 - LAL @ WAS",A,L,-16,17,3,09:06:00,8.6,6,6.8,14.4,2,missed,"Pierce, Paul",1718,3.0,false,0,kobe bryant,977
21400264,"DEC 03, 2014 - LAL @ WAS",A,L,-16,18,3,04:03:00,12.5,10,12.0,4.8,2,missed,"Gortat, Marcin",101162,2.2,false,0,kobe bryant,977
21400264,"DEC 03, 2014 - LAL @ WAS",A,L,-16,19,3,03:13:00,9.4,0,1.7,22.3,2,missed,"Wall, John",202322,6.0,false,0,kobe bryant,977
21400264,"DEC 03, 2014 - LAL @ WAS",A,L,-16,20,4,04:15:00,12.7,4,5.7,16.7,2,missed,"Butler, Rasual",2446,3.1,false,0,kobe bryant,977
21400264,"DEC 03, 2014 - LAL @ WAS",A,L,-16,21,4,01:26:00,4.3,5,7.0,25.8,3,missed,"Butler, Rasual",2446,4.1,false,0,kobe bryant,977
21400264,"DEC 03, 2014 - LAL @ WAS",A,L,-16,22,4,01:00:00,18.5,3,4.6,12.9,2,missed,"Butler, Rasual",2446,3.1,false,0,kobe bryant,977
21400255,"DEC 02, 2014 - LAL @ DET",A,W,10,1,1,11:27:00,7.1,0,2.8,21.6,2,missed,"Caldwell-Pope, Kentavious",203484,4.0,false,0,kobe bryant,977
21400255,"DEC 02, 2014 - LAL @ DET",A,W,10,2,1,04:51:00,8.6,1,1.9,4.1,2,missed,"Drummond, Andre",203083,4.9,false,0,kobe bryant,977
21400255,"DEC 02, 2014 - LAL @ DET",A,W,10,3,1,02:32:00,18.9,5,5.5,7.4,2,missed,"Drummond, Andre",203083,4.5,false,0,kobe bryant,977
21400255,"DEC 02, 2014 - LAL @ DET",A,W,10,4,2,06:08:00,10.4,0,7.4,21.0,2,missed,"Butler, Caron",2406,4.1,false,0,kobe bryant,977
21400255,"DEC 02, 2014 - LAL @ DET",A,W,10,5,2,05:01:00,16.4,0,0.8,23.5,3,missed,"Butler, Caron",2406,5.5,false,0,kobe bryant,977
21400255,"DEC 02, 2014 - LAL @ DET",A,W,10,6,3,07:28:00,12.6,1,3.3,14.5,2,made,"Caldwell-Pope, Kentavious",203484,2.5,true,2,kobe bryant,977
21400255,"DEC 02, 2014 - LAL @ DET",A,W,10,7,3,06:18:00,21.2,1,1.4,2.7,2,made,"Jennings, Brandon",201943,6.4,true,2,kobe bryant,977
21400255,"DEC 02, 2014 - LAL @ DET",A,W,10,8,3,05:58:00,20.1,4,5.0,25.6,3,made,"Caldwell-Pope, Kentavious",203484,4.2,true,3,kobe bryant,977
21400255,"DEC 02, 2014 - LAL @ DET",A,W,10,9,3,05:23:00,12.8,1,4.3,16.4,2,made,"Caldwell-Pope, Kentavious",203484,4.4,true,2,kobe bryant,977
21400255,"DEC 02, 2014 - LAL @ DET",A,W,10,10,3,03:50:00,18.2,6,5.9,25.1,3,missed,"Butler, Caron",2406,4.3,false,0,kobe bryant,977
21400255,"DEC 02, 2014 - LAL @ DET",A,W,10,11,3,02:59:00,14.8,8,8.8,0.1,2,missed,"Butler, Caron",2406,2.2,false,0,kobe bryant,977
21400248,"NOV 30, 2014 - LAL vs. TOR",H,W,7,1,1,03:40:00,10.9,9,13.5,12.4,2,made,"Ross, Terrence",203082,2.1,true,2,kobe bryant,977
21400248,"NOV 30, 2014 - LAL vs. TOR",H,W,7,2,1,02:27:00,3.7,2,5.9,15.6,2,made,"Ross, Terrence",203082,6.6,true,2,kobe bryant,977
21400248,"NOV 30, 2014 - LAL vs. TOR",H,W,7,3,1,01:48:00,8.6,0,5.8,17.1,2,made,"Johnson, James",201949,2.9,true,2,kobe bryant,977
21400248,"NOV 30, 2014 - LAL vs. TOR",H,W,7,4,1,01:01:00,3.0,9,13.0,23.2,2,made,"Johnson, James",201949,4.1,true,2,kobe bryant,977
21400248,"NOV 30, 2014 - LAL vs. TOR",H,W,7,5,3,09:39:00,8.6,7,6.3,4.5,2,missed,"Johnson, Amir",101161,0.7,false,0,kobe bryant,977
21400248,"NOV 30, 2014 - LAL vs. TOR",H,W,7,6,3,07:19:00,11.6,12,12.0,13.7,2,missed,"Vasquez, Greivis",202349,1.5,false,0,kobe bryant,977
21400248,"NOV 30, 2014 - LAL vs. TOR",H,W,7,7,3,05:49:00,13.3,2,7.1,8.1,2,missed,"Lowry, Kyle",200768,4.0,false,0,kobe bryant,977
21400248,"NOV 30, 2014 - LAL vs. TOR",H,W,7,8,3,05:07:00,13.5,1,5.0,23.6,2,made,"Ross, Terrence",203082,2.9,true,2,kobe bryant,977
21400248,"NOV 30, 2014 - LAL vs. TOR",H,W,7,9,3,04:45:00,14.9,1,3.8,23.8,2,missed,"Johnson, James",201949,2.4,false,0,kobe bryant,977
21400248,"NOV 30, 2014 - LAL vs. TOR",H,W,7,10,3,02:44:00,8.1,0,1.0,24.7,3,missed,"Johnson, James",201949,4.1,false,0,kobe bryant,977
21400248,"NOV 30, 2014 - LAL vs. TOR",H,W,7,11,3,01:44:00,6.0,0,4.8,20.4,2,missed,"Johnson, James",201949,4.0,false,0,kobe bryant,977
21400248,"NOV 30, 2014 - LAL vs. TOR",H,W,7,12,3,01:12:00,14.6,8,8.6,6.5,2,made,"Hansbrough, Tyler",201946,1.4,true,2,kobe bryant,977
21400248,"NOV 30, 2014 - LAL vs. TOR",H,W,7,13,4,05:32:00,7.3,3,4.4,4.3,2,missed,"Valanciunas, Jonas",202685,1.7,false,0,kobe bryant,977
21400248,"NOV 30, 2014 - LAL vs. TOR",H,W,7,14,4,05:12:00,17.5,6,6.4,3.3,2,missed,"Ross, Terrence",203082,2.5,false,0,kobe bryant,977
21400248,"NOV 30, 2014 - LAL vs. TOR",H,W,7,15,4,03:52:00,8.4,2,5.3,10.3,2,made,"Ross, Terrence",203082,2.2,true,2,kobe bryant,977
21400248,"NOV 30, 2014 - LAL vs. TOR",H,W,7,16,4,03:01:00,3.6,3,9.9,17.5,2,made,"Ross, Terrence",203082,3.7,true,2,kobe bryant,977
21400248,"NOV 30, 2014 - LAL vs. TOR",H,W,7,17,4,02:20:00,8.4,0,0.8,8.3,2,missed,"Patterson, Patrick",202335,2.8,false,0,kobe bryant,977
21400248,"NOV 30, 2014 - LAL vs. TOR",H,W,7,18,4,01:59:00,17.1,4,4.8,0.7,2,made,"Valanciunas, Jonas",202685,1.8,true,2,kobe bryant,977
21400248,"NOV 30, 2014 - LAL vs. TOR",H,W,7,19,4,00:59:00,4.0,9,7.8,19.7,2,missed,"Johnson, James",201949,2.6,false,0,kobe bryant,977
21400248,"NOV 30, 2014 - LAL vs. TOR",H,W,7,20,4,00:02:00,,13,10.7,5.5,2,missed,"Valanciunas, Jonas",202685,2.0,false,0,kobe bryant,977
21400248,"NOV 30, 2014 - LAL vs. TOR",H,W,7,21,5,04:20:00,17.9,6,4.8,9.6,2,missed,"Johnson, James",201949,3.4,false,0,kobe bryant,977
21400248,"NOV 30, 2014 - LAL vs. TOR",H,W,7,22,5,03:37:00,8.7,1,5.1,12.6,2,missed,"Ross, Terrence",203082,2.2,false,0,kobe bryant,977
21400248,"NOV 30, 2014 - LAL vs. TOR",H,W,7,23,5,02:25:00,4.0,4,6.7,15.9,2,made,"Johnson, James",201949,1.7,true,2,kobe bryant,977
21400248,"NOV 30, 2014 - LAL vs. TOR",H,W,7,24,5,01:53:00,10.0,14,14.5,15.4,2,made,"Ross, Terrence",203082,2.6,true,2,kobe bryant,977
21400234,"NOV 28, 2014 - LAL vs. MIN",H,L,-1,1,1,10:36:00,11.5,0,1.0,20.3,2,made,"Young, Thaddeus",201152,4.4,true,2,kobe bryant,977
21400234,"NOV 28, 2014 - LAL vs. MIN",H,L,-1,2,1,04:12:00,20.8,1,1.6,2.1,2,made,"Williams, Mo",2590,3.2,true,2,kobe bryant,977
21400234,"NOV 28, 2014 - LAL vs. MIN",H,L,-1,3,1,03:31:00,3.7,2,6.8,15.6,2,made,"Wiggins, Andrew",203952,4.3,true,2,kobe bryant,977
21400234,"NOV 28, 2014 - LAL vs. MIN",H,L,-1,4,1,01:51:00,4.2,2,5.8,15.4,2,missed,"Wiggins, Andrew",203952,2.9,false,0,kobe bryant,977
21400234,"NOV 28, 2014 - LAL vs. MIN",H,L,-1,5,1,01:40:00,18.4,0,1.6,19.1,2,made,"Bennett, Anthony",203461,5.1,true,2,kobe bryant,977
21400234,"NOV 28, 2014 - LAL vs. MIN",H,L,-1,6,1,01:17:00,19.5,4,4.4,1.6,2,made,"Young, Thaddeus",201152,5.6,true,2,kobe bryant,977
21400234,"NOV 28, 2014 - LAL vs. MIN",H,L,-1,7,2,06:14:00,7.2,1,3.6,9.9,2,missed,"Brewer, Corey",201147,3.8,false,0,kobe bryant,977
21400234,"NOV 28, 2014 - LAL vs. MIN",H,L,-1,8,2,04:17:00,10.9,2,6.6,5.0,2,missed,"Hummel, Robbie",203133,1.1,false,0,kobe bryant,977
21400234,"NOV 28, 2014 - LAL vs. MIN",H,L,-1,9,3,10:07:00,11.6,0,1.5,19.0,2,missed,"Williams, Mo",2590,9.0,false,0,kobe bryant,977
21400234,"NOV 28, 2014 - LAL vs. MIN",H,L,-1,10,3,08:27:00,15.4,2,3.0,6.3,2,missed,"Dieng, Gorgui",203476,2.8,false,0,kobe bryant,977
21400234,"NOV 28, 2014 - LAL vs. MIN",H,L,-1,11,3,08:27:00,15.2,0,0.0,5.4,2,missed,"Dieng, Gorgui",203476,2.3,false,0,kobe bryant,977
21400234,"NOV 28, 2014 - LAL vs. MIN",H,L,-1,12,3,06:25:00,13.5,11,10.4,3.5,2,missed,"Dieng, Gorgui",203476,1.6,false,0,kobe bryant,977
21400234,"NOV 28, 2014 - LAL vs. MIN",H,L,-1,13,3,04:20:00,20.7,0,0.7,1.2,2,made,"Brewer, Corey",201147,1.9,true,2,kobe bryant,977
21400234,"NOV 28, 2014 - LAL vs. MIN",H,L,-1,14,3,03:35:00,1.9,5,7.4,0.8,2,made,"Brewer, Corey",201147,2.6,true,2,kobe bryant,977
21400234,"NOV 28, 2014 - LAL vs. MIN",H,L,-1,15,3,02:30:00,6.1,0,3.8,11.9,2,made,"Brewer, Corey",201147,3.4,true,2,kobe bryant,977
21400234,"NOV 28, 2014 - LAL vs. MIN",H,L,-1,16,4,02:46:00,8.8,3,7.5,7.1,2,made,"Wiggins, Andrew",203952,1.6,true,2,kobe bryant,977
21400234,"NOV 28, 2014 - LAL vs. MIN",H,L,-1,17,4,00:07:00,,12,13.0,13.0,2,made,"Wiggins, Andrew",203952,2.1,true,2,kobe bryant,977
21400234,"NOV 28, 2014 - LAL vs. MIN",H,L,-1,18,4,00:01:00,,1,1.6,25.8,3,missed,"Wiggins, Andrew",203952,5.2,false,0,kobe bryant,977
21400222,"NOV 26, 2014 - LAL vs. MEM",H,L,-6,1,2,03:35:00,10.0,6,7.0,6.8,2,missed,"Pondexter, Quincy",202347,1.8,false,0,kobe bryant,977
21400222,"NOV 26, 2014 - LAL vs. MEM",H,L,-6,2,2,03:33:00,24.0,0,0.0,0.8,2,missed,"Gasol, Marc",201188,0.2,false,0,kobe bryant,977
21400222,"NOV 26, 2014 - LAL vs. MEM",H,L,-6,3,2,02:42:00,18.0,0,0.7,1.7,2,made,"Pondexter, Quincy",202347,1.2,true,2,kobe bryant,977
21400222,"NOV 26, 2014 - LAL vs. MEM",H,L,-6,4,2,01:35:00,3.3,2,5.6,13.3,2,missed,"Pondexter, Quincy",202347,0.3,false,0,kobe bryant,977
21400222,"NOV 26, 2014 - LAL vs. MEM",H,L,-6,5,3,07:26:00,11.5,0,1.0,2.6,2,missed,"Allen, Tony",2754,0.3,false,0,kobe bryant,977
21400222,"NOV 26, 2014 - LAL vs. MEM",H,L,-6,6,3,05:34:00,11.6,0,0.8,23.3,3,made,"Randolph, Zach",2216,2.3,true,3,kobe bryant,977
21400222,"NOV 26, 2014 - LAL vs. MEM",H,L,-6,7,3,04:17:00,18.3,0,1.1,25.0,3,made,"Lee, Courtney",201584,15.2,true,3,kobe bryant,977
21400222,"NOV 26, 2014 - LAL vs. MEM",H,L,-6,8,3,03:30:00,6.3,3,2.8,16.4,2,missed,"Gasol, Marc",201188,7.4,false,0,kobe bryant,977
21400222,"NOV 26, 2014 - LAL vs. MEM",H,L,-6,9,3,03:17:00,15.3,1,5.7,17.1,2,missed,"Pondexter, Quincy",202347,2.9,false,0,kobe bryant,977
21400222,"NOV 26, 2014 - LAL vs. MEM",H,L,-6,10,3,01:43:00,6.0,1,5.8,6.1,2,made,"Pondexter, Quincy",202347,4.5,true,2,kobe bryant,977
21400222,"NOV 26, 2014 - LAL vs. MEM",H,L,-6,11,4,04:15:00,11.0,1,2.1,6.6,2,missed,"Pondexter, Quincy",202347,0.2,false,0,kobe bryant,977
21400222,"NOV 26, 2014 - LAL vs. MEM",H,L,-6,12,4,03:02:00,15.1,3,7.0,1.8,2,made,"Pondexter, Quincy",202347,1.9,true,2,kobe bryant,977
21400222,"NOV 26, 2014 - LAL vs. MEM",H,L,-6,13,4,02:28:00,18.5,1,3.1,23.7,3,missed,"Pondexter, Quincy",202347,1.0,false,0,kobe bryant,977
21400222,"NOV 26, 2014 - LAL vs. MEM",H,L,-6,14,4,01:12:00,18.0,0,1.1,24.5,3,missed,"Conley, Mike",201144,3.6,false,0,kobe bryant,977
21400222,"NOV 26, 2014 - LAL vs. MEM",H,L,-6,15,4,00:12:00,,0,0.0,25.6,3,missed,"Pondexter, Quincy",202347,2.8,false,0,kobe bryant,977
21400197,"NOV 23, 2014 - LAL vs. DEN",H,L,-7,1,1,11:44:00,12.8,1,1.9,8.4,2,made,"Chandler, Wilson",201163,3.4,true,2,kobe bryant,977
21400197,"NOV 23, 2014 - LAL vs. DEN",H,L,-7,2,1,10:08:00,9.6,1,7.1,20.3,2,made,"Afflalo, Arron",201167,4.1,true,2,kobe bryant,977
21400197,"NOV 23, 2014 - LAL vs. DEN",H,L,-7,3,1,08:14:00,4.2,1,2.3,15.5,2,missed,"Chandler, Wilson",201163,2.4,false,0,kobe bryant,977
21400197,"NOV 23, 2014 - LAL vs. DEN",H,L,-7,4,1,06:32:00,4.1,3,4.2,13.3,2,made,"Afflalo, Arron",201167,2.6,true,2,kobe bryant,977
21400197,"NOV 23, 2014 - LAL vs. DEN",H,L,-7,5,1,05:14:00,9.1,7,5.5,13.3,2,missed,"Afflalo, Arron",201167,2.5,false,0,kobe bryant,977
21400197,"NOV 23, 2014 - LAL vs. DEN",H,L,-7,6,1,04:32:00,23.1,0,1.3,11.6,2,made,"McGee, JaVale",201580,3.4,true,2,kobe bryant,977
21400197,"NOV 23, 2014 - LAL vs. DEN",H,L,-7,7,1,03:42:00,3.9,1,6.0,13.4,2,missed,"Afflalo, Arron",201167,1.6,false,0,kobe bryant,977
21400197,"NOV 23, 2014 - LAL vs. DEN",H,L,-7,8,2,05:23:00,9.4,0,5.9,6.7,2,made,"Afflalo, Arron",201167,1.8,true,2,kobe bryant,977
21400197,"NOV 23, 2014 - LAL vs. DEN",H,L,-7,9,2,00:35:00,11.6,3,5.5,25.5,3,missed,"Chandler, Wilson",201163,3.9,false,0,kobe bryant,977
21400197,"NOV 23, 2014 - LAL vs. DEN",H,L,-7,10,3,09:25:00,7.3,1,3.8,6.8,2,made,"Afflalo, Arron",201167,1.9,true,2,kobe bryant,977
21400197,"NOV 23, 2014 - LAL vs. DEN",H,L,-7,11,4,08:35:00,12.6,3,4.5,15.4,2,made,"Gallinari, Danilo",201568,3.5,true,2,kobe bryant,977
21400197,"NOV 23, 2014 - LAL vs. DEN",H,L,-7,12,4,07:00:00,7.5,2,4.9,16.7,2,missed,"Afflalo, Arron",201167,2.9,false,0,kobe bryant,977
21400197,"NOV 23, 2014 - LAL vs. DEN",H,L,-7,13,4,05:15:00,5.6,1,4.0,14.3,2,missed,"Afflalo, Arron",201167,3.0,false,0,kobe bryant,977
21400197,"NOV 23, 2014 - LAL vs. DEN",H,L,-7,14,4,04:56:00,14.9,9,7.3,4.4,2,missed,"Mozgov, Timofey",202389,0.7,false,0,kobe bryant,977
21400197,"NOV 23, 2014 - LAL vs. DEN",H,L,-7,15,4,04:53:00,23.6,0,0.8,4.9,2,made,"Chandler, Wilson",201163,3.7,true,2,kobe bryant,977
21400197,"NOV 23, 2014 - LAL vs. DEN",H,L,-7,16,4,03:36:00,14.0,11,11.6,11.5,2,made,"Afflalo, Arron",201167,3.2,true,2,kobe bryant,977
21400197,"NOV 23, 2014 - LAL vs. DEN",H,L,-7,17,4,02:41:00,8.1,12,14.2,12.5,2,missed,"Chandler, Wilson",201163,2.6,false,0,kobe bryant,977
21400197,"NOV 23, 2014 - LAL vs. DEN",H,L,-7,18,4,02:01:00,5.0,1,5.0,17.0,2,missed,"Chandler, Wilson",201163,2.4,false,0,kobe bryant,977
21400197,"NOV 23, 2014 - LAL vs. DEN",H,L,-7,19,4,01:16:00,18.2,7,6.0,2.7,2,missed,"Mozgov, Timofey",202389,1.3,false,0,kobe bryant,977
21400197,"NOV 23, 2014 - LAL vs. DEN",H,L,-7,20,4,00:36:00,3.0,20,17.7,13.3,2,missed,"Chandler, Wilson",201163,3.7,false,0,kobe bryant,977
21400197,"NOV 23, 2014 - LAL vs. DEN",H,L,-7,21,4,00:03:00,,1,8.6,21.9,2,missed,"Chandler, Wilson",201163,4.1,false,0,kobe bryant,977
21400197,"NOV 23, 2014 - LAL vs. DEN",H,L,-7,22,5,01:21:00,16.8,1,3.4,11.1,2,made,"Chandler, Wilson",201163,2.4,true,2,kobe bryant,977
21400197,"NOV 23, 2014 - LAL vs. DEN",H,L,-7,23,5,00:53:00,16.9,7,6.7,9.5,2,missed,"Chandler, Wilson",201163,2.8,false,0,kobe bryant,977
21400197,"NOV 23, 2014 - LAL vs. DEN",H,L,-7,24,5,00:15:00,,3,3.0,28.3,3,missed,"Mozgov, Timofey",202389,2.8,false,0,kobe bryant,977
21400180,"NOV 21, 2014 - LAL @ DAL",A,L,-34,1,1,10:42:00,12.1,0,0.9,18.6,2,missed,"Parsons, Chandler",202718,3.7,false,0,kobe bryant,977
21400180,"NOV 21, 2014 - LAL @ DAL",A,L,-34,2,1,08:40:00,18.5,8,6.8,19.7,2,missed,"Parsons, Chandler",202718,4.4,false,0,kobe bryant,977
21400180,"NOV 21, 2014 - LAL @ DAL",A,L,-34,3,1,03:34:00,16.4,9,8.2,20.4,2,missed,"Parsons, Chandler",202718,4.9,false,0,kobe bryant,977
21400180,"NOV 21, 2014 - LAL @ DAL",A,L,-34,4,1,03:19:00,13.4,3,5.9,13.1,2,missed,"Parsons, Chandler",202718,2.7,false,0,kobe bryant,977
21400180,"NOV 21, 2014 - LAL @ DAL",A,L,-34,5,1,03:10:00,23.7,0,0.8,3.5,2,missed,"Wright, Brandan",201148,1.3,false,0,kobe bryant,977
21400180,"NOV 21, 2014 - LAL @ DAL",A,L,-34,6,1,01:59:00,14.1,0,3.4,17.5,2,missed,"Parsons, Chandler",202718,3.7,false,0,kobe bryant,977
21400180,"NOV 21, 2014 - LAL @ DAL",A,L,-34,7,1,01:29:00,3.7,2,5.4,0.1,2,missed,"Parsons, Chandler",202718,1.5,false,0,kobe bryant,977
21400180,"NOV 21, 2014 - LAL @ DAL",A,L,-34,8,2,07:02:00,5.8,0,1.2,34.6,3,missed,"Crowder, Jae",203109,6.6,false,0,kobe bryant,977
21400180,"NOV 21, 2014 - LAL @ DAL",A,L,-34,9,2,05:01:00,8.9,3,4.4,16.9,2,made,"Parsons, Chandler",202718,4.4,true,2,kobe bryant,977
21400180,"NOV 21, 2014 - LAL @ DAL",A,L,-34,10,2,03:12:00,18.0,5,5.8,4.4,2,made,"Nowitzki, Dirk",1717,4.2,true,2,kobe bryant,977
21400180,"NOV 21, 2014 - LAL @ DAL",A,L,-34,11,2,01:19:00,12.0,0,0.7,23.9,3,made,"Parsons, Chandler",202718,2.7,true,3,kobe bryant,977
21400180,"NOV 21, 2014 - LAL @ DAL",A,L,-34,12,2,00:22:00,13.6,0,1.3,26.2,3,missed,"Parsons, Chandler",202718,1.4,false,0,kobe bryant,977
21400180,"NOV 21, 2014 - LAL @ DAL",A,L,-34,13,3,11:46:00,20.5,2,2.4,19.6,2,missed,"Parsons, Chandler",202718,3.1,false,0,kobe bryant,977
21400180,"NOV 21, 2014 - LAL @ DAL",A,L,-34,14,3,10:36:00,13.5,0,0.8,19.7,2,missed,"Parsons, Chandler",202718,3.6,false,0,kobe bryant,977
21400180,"NOV 21, 2014 - LAL @ DAL",A,L,-34,15,3,06:58:00,12.0,0,1.2,15.0,2,made,"Chandler, Tyson",2199,5.2,true,2,kobe bryant,977
21400180,"NOV 21, 2014 - LAL @ DAL",A,L,-34,16,3,05:19:00,14.4,3,4.2,18.4,2,missed,"Wright, Brandan",201148,4.0,false,0,kobe bryant,977
21400180,"NOV 21, 2014 - LAL @ DAL",A,L,-34,17,3,05:12:00,23.0,0,1.4,8.5,2,missed,"Wright, Brandan",201148,2.1,false,0,kobe bryant,977
21400180,"NOV 21, 2014 - LAL @ DAL",A,L,-34,18,3,03:49:00,17.2,8,7.3,20.6,2,missed,"Parsons, Chandler",202718,4.4,false,0,kobe bryant,977
21400180,"NOV 21, 2014 - LAL @ DAL",A,L,-34,19,3,02:20:00,13.3,10,10.1,8.7,2,made,"Parsons, Chandler",202718,3.1,true,2,kobe bryant,977
21400180,"NOV 21, 2014 - LAL @ DAL",A,L,-34,20,3,01:53:00,13.9,0,1.0,16.1,2,missed,"Parsons, Chandler",202718,2.1,false,0,kobe bryant,977
21400180,"NOV 21, 2014 - LAL @ DAL",A,L,-34,21,3,00:52:00,13.5,1,1.0,22.4,2,made,"Aminu, Al-Farouq",202329,3.0,true,2,kobe bryant,977
21400180,"NOV 21, 2014 - LAL @ DAL",A,L,-34,22,3,00:07:00,,9,6.3,25.3,3,missed,"Barea, Jose Juan",200826,4.9,false,0,kobe bryant,977
21400169,"NOV 19, 2014 - LAL @ HOU",A,W,6,1,1,11:34:00,,0,1.0,24.8,3,made,"Ariza, Trevor",2772,4.8,true,3,kobe bryant,977
21400169,"NOV 19, 2014 - LAL @ HOU",A,W,6,2,1,09:18:00,,2,5.3,5.6,2,missed,"Black, Tarik",204028,1.2,false,0,kobe bryant,977
21400169,"NOV 19, 2014 - LAL @ HOU",A,W,6,3,1,08:23:00,,6,7.0,25.6,3,missed,"Beverley, Patrick",201976,4.1,false,0,kobe bryant,977
21400169,"NOV 19, 2014 - LAL @ HOU",A,W,6,4,1,03:54:00,9.2,0,3.1,23.1,3,missed,"Ariza, Trevor",2772,3.5,false,0,kobe bryant,977
